lat_round,lon_round,jam_weight,event_count,total_duration,avg_duration,location_name,lat,lon,jam_score
54.69252,25.30506,61590.0,208,25485.0,122.52403846153847,Olandų g. link Olandų žiedo,54.69251505051597,25.305059703438307,0.4873494095072303
54.69304,25.26744,2079.5,55,2960.0,53.81818181818182,Lukiškių g. link Lukiškių–Gynėjų g. sankryžos,54.69304270856645,25.267443105622768,0.016454669541651007
54.69311,25.26726,71500.0,191,28600.0,149.73821989528795,Lukiškių g. link Lukiškių–Gynėjų g. sankryžos,54.69311022880416,25.267260864073567,0.5657652667603015
54.69315,25.26711,102412.5,317,40965.0,129.22712933753942,Lukiškių g. link Lukiškių–Gynėjų g. sankryžos,54.693146190117204,25.267108404791106,0.8103697256236276
54.69317,25.26394,275.0,1,110.0,110.0,Geležinio Vilko g. link A. Goštauto g.,54.69316871641663,25.263944530024908,0.0021760202567703904
54.6932,25.26689,14507.0,79,9170.0,116.07594936708861,Lukiškių g. link Lukiškių–Gynėjų g. sankryžos,54.693200139979666,25.266894741975253,0.11479100314533837
54.6932,25.26696,52975.0,141,21190.0,150.2836879432624,Lukiškių g. link Lukiškių–Gynėjų g. sankryžos,54.69319703683733,25.266955113729594,0.4191806294633143
54.69321,25.26696,54167.5,170,21907.0,128.86470588235295,Lukiškių g. link Lukiškių–Gynėjų g. sankryžos,54.693214704245214,25.266959114228772,0.42861664457676407
54.69326,25.26665,82371.5,241,33440.0,138.7551867219917,Lukiškių g. link Lukiškių–Gynėjų g. sankryžos,54.69325904785159,25.266647978459414,0.6517892821111353
54.69331,25.26639,60855.0,235,25635.0,109.08510638297872,Lukiškių g. link Lukiškių–Gynėjų g. sankryžos,54.69330535648663,25.26639267611298,0.4815335008209531
54.69331,25.2664,175.0,1,70.0,70.0,Lukiškių g. link Lukiškių–Gynėjų g. sankryžos,54.693312563322706,25.266397470612006,0.0013847401633993394
54.69339,25.266,550.0,1,220.0,220.0,Lukiškių g. link Lukiškių–Gynėjų g. sankryžos,54.69339041801556,25.265997916421917,0.004352040513540781
54.69351,25.26515,225.0,1,90.0,90.0,Lukiškių g. link Lukiškių–Gynėjų g. sankryžos,54.69350572121416,25.26514727241198,0.001780380210084865
54.69401,25.26387,2900.0,13,1160.0,89.23076923076923,Geležinio Vilko g. link tunelio (nuo Ukmergės g.),54.694013325880434,25.263872630484546,0.02294712270776048
54.69418,25.26389,142.5,2,75.0,37.5,Geležinio Vilko g. link tunelio (nuo Ukmergės g.),54.694175574617496,25.26389303468759,0.0011275741330537476
54.69437,25.2854,600.0,6,600.0,100.0,Šeimyniškių g. link Šeimyniškių–Rinktinės g. sankryžos (nuo Konstitucijos pr.),54.69437401279136,25.285404939085524,0.004747680560226306
54.69446,25.28411,155.0,5,155.0,31.0,Šeimyniškių g. link Konstitucijos pr.,54.69446054672376,25.28410797101021,0.0012264841447251291
54.69447,25.26388,864.5,15,1235.0,82.33333333333333,Geležinio Vilko g. link tunelio (nuo Ukmergės g.),54.69447497909125,25.263876041861774,0.006840616407192736
54.69448,25.28407,3356.5,89,4795.0,53.87640449438202,Šeimyniškių g. link Konstitucijos pr.,54.69448485306627,25.284072298108303,0.026559316333999328
54.69451,25.28614,6775.0,60,4555.0,75.91666666666667,Šeimyniškių g. link Konstitucijos pr.,54.69451492236849,25.28613804201596,0.05360922632588871
54.69456,25.28661,11800.0,56,4720.0,84.28571428571429,Šeimyniškių g. link Konstitucijos pr.,54.694564749804734,25.28660777988167,0.09337105101778402
54.69456,25.28679,4400.0,25,1760.0,70.4,Šeimyniškių g. link Konstitucijos pr.,54.69456229395927,25.28678813515067,0.034816324108326246
54.69457,25.28655,4424.0,108,6320.0,58.51851851851852,Šeimyniškių g. link Konstitucijos pr.,54.69456769295101,25.28655451365399,0.0350062313307353
54.69464,25.287,13387.5,73,5355.0,73.35616438356165,Šeimyniškių g. link Konstitucijos pr.,54.69464379521053,25.287000215016935,0.10593262250004945
54.69476,25.30604,137.5,1,55.0,55.0,Antakalnio g. link Olandų žiedo,54.694758563633144,25.30603627616983,0.0010880101283851952
54.69482,25.30616,32275.0,622,46045.0,74.02733118971061,Antakalnio g. link Olandų žiedo,54.69481516919751,25.306155412780537,0.25538565013550674
54.69485,25.28953,130.0,2,130.0,65.0,Šeimyniškių g. link Žirmūnų g.,54.69485313695106,25.289533869425583,0.0010286641213823663
54.69492,25.28973,75.0,2,75.0,37.5,Šeimyniškių g. link Rinktinės g. (nuo Žirmūnų),54.69492374000791,25.28972812401321,0.0005934600700282883
54.69494,25.30639,3030.0,72,3030.0,42.083333333333336,Antakalnio g. link Olandų žiedo,54.69493784521896,25.306394228469756,0.023975786829142847
54.69502,25.30646,34307.5,196,13723.0,70.01530612244898,Antakalnio g. link Olandų žiedo,54.6950206733872,25.306455561650207,0.2714684180332733
54.69503,25.29149,9737.5,57,3895.0,68.33333333333333,Šeimyniškių g. link Žirmūnų g.,54.695034141783744,25.291486460301467,0.07705089909200609
54.69506,25.30636,24547.5,151,9819.0,65.02649006622516,Antakalnio g. link Olandų žiedo,54.6950635342828,25.30636218564584,0.19423948092025875
54.6951,25.30656,37950.0,211,15180.0,71.94312796208531,Antakalnio g. link Olandų žiedo,54.695102795499665,25.30655671103733,0.30029079543431386
54.69513,25.30661,675.0,5,270.0,54.0,Antakalnio g. link Olandų žiedo,54.695125175956846,25.30661019162509,0.0053411406302545945
54.69517,25.26409,90.0,3,60.0,20.0,Geležinio Vilko g. link Geležinio Vilko–Žalgirio g. sankryžos (iš centro),54.6951651672869,25.264094581460522,0.0007121520840339459
54.69517,25.30662,4826.5,86,6895.0,80.17441860465117,Antakalnio g. link Olandų žiedo,54.69516715240221,25.30661661503609,0.038191133706553776
54.69519,25.30664,4495.0,59,2650.0,44.91525423728814,Antakalnio g. link Olandų žiedo,54.695194763191665,25.306644955065916,0.03556804019702874
54.69519,25.30667,10860.5,211,15515.0,73.5308056872038,Antakalnio g. link Olandų žiedo,54.69518918826076,25.306666800455282,0.085936974540563
54.69522,25.30675,2358.0,27,1800.0,66.66666666666667,Antakalnio g. link Olandų žiedo,54.69522149545486,25.306754104830905,0.018658384601689382
54.69525,25.26402,13048.5,205,15810.0,77.1219512195122,Geležinio Vilko g. link Geležinio Vilko–Žalgirio g. sankryžos (iš centro),54.695249701608,25.26401881854476,0.1032501829835216
54.69525,25.26408,33537.5,90,13415.0,149.05555555555554,Geležinio Vilko g. link Geležinio Vilko–Žalgirio g. sankryžos (iš centro),54.695247034511276,25.264083786667147,0.2653755613143162
54.69538,25.26408,31841.5,122,13885.0,113.81147540983606,Geležinio Vilko g. link Geležinio Vilko–Žalgirio g. sankryžos (iš centro),54.69538344438571,25.264083786203688,0.25195545093074323
54.69541,25.26406,1070.0,21,1070.0,50.95238095238095,Geležinio Vilko g. link Geležinio Vilko–Žalgirio g. sankryžos (iš centro),54.695410640339524,25.26406255287289,0.008466696999070246
54.69548,25.27714,380.0,4,245.0,61.25,Konstitucijos pr. link Konstitucijos pr.-Kalvarijų-Šeimyniškių g. sankryžos,54.69548395786013,25.27713910584338,0.003006864354809994
54.69555,25.26406,18912.5,71,7565.0,106.54929577464789,Geležinio Vilko g. link Geležinio Vilko–Žalgirio g. sankryžos (iš centro),54.69555395658484,25.264056963432278,0.14965084765880002
54.69574,25.26404,90017.5,392,44875.0,114.47704081632654,Geležinio Vilko g. link Geležinio Vilko–Žalgirio g. sankryžos (iš centro),54.69574306823175,25.264035506192485,0.7122905580502858
54.6958,25.26402,200.0,1,80.0,80.0,Geležinio Vilko g. link Geležinio Vilko–Žalgirio g. sankryžos (iš centro),54.695804644604095,25.264018939098563,0.001582560186742102
54.6958,25.26404,20675.0,97,8270.0,85.25773195876289,Geležinio Vilko g. link Geležinio Vilko–Žalgirio g. sankryžos (iš centro),54.695804577299356,25.264039951826035,0.1635971593044648
54.69581,25.26403,100.0,1,40.0,40.0,Geležinio Vilko g. link Geležinio Vilko–Žalgirio g. sankryžos (iš centro),54.695805043269,25.264025774405418,0.000791280093371051
54.696,25.26402,88545.0,343,37050.0,108.01749271137027,Geležinio Vilko g. link Geležinio Vilko–Žalgirio g. sankryžos (iš centro),54.69600210281272,25.264021464670133,0.7006389586753972
54.69608,25.264,56729.5,299,27580.0,92.24080267558529,Geležinio Vilko g. link Geležinio Vilko–Žalgirio g. sankryžos (iš centro),54.69607775095712,25.263996625492002,0.44888924056893037
54.69617,25.2638,587.5,1,235.0,235.0,G.Vilko link A. Goštauto g. (iš centro),54.696170110887785,25.263803855244362,0.0046487705485549246
54.69617,25.26398,2235.5,20,1520.0,76.0,Geležinio Vilko g. link Geležinio Vilko–Žalgirio g. sankryžos (iš centro),54.696166567885655,25.263981426329043,0.017689066487309845
54.69621,25.26399,511.0,16,730.0,45.625,Geležinio Vilko g. link Geležinio Vilko–Žalgirio g. sankryžos (iš centro),54.696208737211506,25.26398617825847,0.00404344127712607
54.69626,25.26392,12250.0,42,4900.0,116.66666666666667,Geležinio Vilko g. link Geležinio Vilko–Žalgirio g. sankryžos (iš centro),54.696260728772174,25.263916244728005,0.09693181143795375
54.69632,25.22029,9828.0,210,14040.0,66.85714285714286,Laisvės pr. link T.Narbuto g.,54.69632012643019,25.220285900198466,0.0777670075765069
54.69633,25.26399,64375.0,230,25750.0,111.95652173913044,Geležinio Vilko g. link Geležinio Vilko–Žalgirio g. sankryžos (iš centro),54.696327706556694,25.26399091314056,0.5093865601076141
54.69645,25.26386,1687.5,5,675.0,135.0,Geležinio Vilko g. link Geležinio Vilko–Žalgirio g. sankryžos (iš centro),54.696448285459645,25.263859323004883,0.013352851575636485
54.6965,25.26374,35.0,1,35.0,35.0,G.Vilko link A. Goštauto g. (iš centro),54.696497862556285,25.26374164108193,0.0002769480326798679
54.69651,25.26379,14.0,1,20.0,20.0,Geležinio Vilko g. link A. Goštauto g.,54.69651214413627,25.263785717949524,0.00011077921307194715
54.69658,25.26398,7120.0,157,10015.0,63.789808917197455,Geležinio Vilko g. link Geležinio Vilko–Žalgirio g. sankryžos (iš centro),54.69657658035973,25.26397838440552,0.056339142648018835
54.69669,25.22043,912.5,10,530.0,53.0,Laisvės pr. link T. Narbuto g. ,54.69668950155668,25.220428446782567,0.00722043085201084
54.6971,25.22085,1526.5,31,2065.0,66.61290322580645,Laisvės pr. link T.Narbuto g.,54.697102057226296,25.220850791839595,0.012078890625309095
54.69744,25.27462,212.5,1,85.0,85.0,Konstitucijos pr. link Konstitucijos pr. — T. Narbuto g. žiedo ,54.697442889200204,25.274615764807137,0.0016814701984134834
54.69759,25.30041,325.0,2,130.0,65.0,Žirmūnų g. link Žirmūnų žiedo,54.6975873377278,25.300412510533825,0.0025716603034559157
54.69767,25.27086,66637.5,217,26655.0,122.83410138248848,Konstitucijos pr. link Konstitucijos pr. — T. Narbuto g. žiedo,54.69766841238119,25.27085963280865,0.5272892722201341
54.69774,25.27066,24937.0,99,10735.0,108.43434343434343,Konstitucijos pr. link Konstitucijos pr. — T. Narbuto g. žiedo,54.69774482285124,25.27066315897161,0.19732151688393898
54.69783,25.27025,725.5,19,925.0,48.68421052631579,Konstitucijos pr. link Konstitucijos pr. — T. Narbuto g. žiedo,54.69783271385937,25.270250771613718,0.005740737077406975
54.69787,25.27008,1275.0,27,1275.0,47.22222222222222,Konstitucijos pr. link Konstitucijos pr. — T. Narbuto g. žiedo ,54.69786526442303,25.270076428571382,0.0100888211904809
54.69788,25.27,125.0,2,50.0,25.0,Konstitucijos pr. link Konstitucijos pr.-Kalvarijų-Šeimyniškių g. sankryžos,54.697881641432026,25.27000342173894,0.0009891001167138139
54.69796,25.26967,68757.0,214,27600.0,128.97196261682242,Konstitucijos pr. link Konstitucijos pr. — T. Narbuto g. žiedo,54.697959815282296,25.269674096904325,0.5440604537991336
54.69799,25.26943,97820.0,409,39200.0,95.84352078239608,Konstitucijos pr. link Konstitucijos pr. — T. Narbuto g. žiedo ,54.69799271888783,25.269428995972408,0.7740301873355621
54.69802,25.26925,217.0,7,310.0,44.285714285714285,Konstitucijos pr. link Konstitucijos pr. — T. Narbuto g. žiedo,54.69802356934843,25.269251106208593,0.0017170778026151807
54.69806,25.22172,10428.0,77,5190.0,67.40259740259741,Pilaitės pr. link T. Narbuto g. ,54.69806330945559,25.221718355902553,0.0825146881367332
54.69808,25.26907,50875.0,175,20350.0,116.28571428571429,Konstitucijos pr. link Konstitucijos pr. — T. Narbuto g. žiedo,54.69808049460079,25.269070294213442,0.4025637475025222
54.69809,25.22145,27512.5,178,11005.0,61.825842696629216,Laisvės pr. link Laisvės - Justiniškių g. (iš centro),54.69809447681893,25.22144588731592,0.2177009356887104
54.69817,25.26866,40380.0,168,17250.0,102.67857142857143,Konstitucijos pr. link Konstitucijos pr. — T. Narbuto g. žiedo,54.698170729694446,25.268664968775848,0.3195189017032304
54.69827,25.26833,387.5,1,155.0,155.0,Konstitucijos pr. link Konstitucijos pr. — T. Narbuto g. žiedo,54.69827292634746,25.268327636745394,0.0030662103618128225
54.69835,25.2216,8850.0,54,3540.0,65.55555555555556,Laisvės pr. link Laisvės - Justiniškių g. (iš centro),54.698353541540065,25.22159663111715,0.07002828826333801
54.69848,25.30143,110.0,2,110.0,55.0,Žirmūnų g. link Žirmūnų žiedo,54.698475931354764,25.30143228554498,0.0008704081027081561
54.6992,25.2182,7122.2,96,4457.0,46.427083333333336,Pilaitės pr. link Pilaitės pr. — Laisvės pr. sankryžos (į centrą),54.699197682477696,25.218196389657095,0.05635655081007299
54.69929,25.21657,49752.5,199,20030.0,100.65326633165829,Pilaitės pr. link T. Narbuto g.,54.69928997912705,25.216571517006045,0.39368162845443216
54.6993,25.21689,30.0,1,30.0,30.0,Pilaitės pr. link T. Narbuto g. ,54.69929638117814,25.216893230327415,0.00023738402801131532
54.69933,25.21597,24895.5,448,35565.0,79.38616071428571,Pilaitės pr. link Pilaitės pr. — Laisvės pr. sankryžos (į centrą),54.699331775914054,25.215967788094865,0.19699313564519
54.69941,25.21736,1141.0,17,1630.0,95.88235294117646,Pilaitės pr. link Pilaitės pr. — Laisvės pr. sankryžos (į centrą),54.69941304804296,25.217356139049556,0.009028505865363691
54.69941,25.22483,3192.0,113,4560.0,40.35398230088496,T. Narbuto g. link T. Narbuto g. — Sėlių g. sankryžos (į centrą),54.69940893528464,25.224826754925786,0.02525766058040395
54.69944,25.21796,24300.0,67,9720.0,145.07462686567163,Pilaitės pr. link Pilaitės pr. — Spaudos g. sankryžos (iš centro),54.699441373574665,25.217957543794498,0.1922810626891654
54.69946,25.21408,4808.0,59,6665.0,112.96610169491525,Pilaitės pr. link Pilaitės pr. — Laisvės pr. sankryžos (į centrą),54.699461658982486,25.21407695348646,0.03804474688928013
54.69948,25.21759,75556.5,246,30885.0,125.54878048780488,Pilaitės pr. link Pilaitės pr. — Spaudos g. sankryžos (iš centro),54.69947578249985,25.217590990583176,0.5978635437478982
54.69949,25.21261,21480.0,324,29610.0,91.38888888888889,Pilaitės pr. link Pilaitės pr. — Laisvės pr. sankryžos (į centrą),54.699492661396135,25.21261125438709,0.16996696405610176
54.69949,25.21342,15824.0,225,22505.0,100.02222222222223,Pilaitės pr. link Pilaitės pr. — Laisvės pr. sankryžos (į centrą),54.69949270414478,25.213423714679738,0.12521216197503512
54.69954,25.2159,68712.5,349,27485.0,78.75358166189112,"Pilaitės pr., link Pilaitės pr. — Spaudos g. sankryžos (iš centro)",54.699539139923075,25.21590428308727,0.5437083341575835
54.69961,25.21458,26282.5,146,10810.0,74.04109589041096,Pilaitės pr. link Pilaitės pr. — Spaudos g. sankryžos (iš centro),54.6996074691681,25.21457959166706,0.20796819054024648
54.69965,25.22616,50.0,1,50.0,50.0,T. Narbuto g. link T. Narbuto g. — Sėlių g. sankryžos (į centrą),54.69965206612071,25.22615888669404,0.0003956400466855255
54.69977,25.21259,27890.0,92,11156.0,121.26086956521739,Pilaitės pr. link Pilaitės pr.–V. Pociūno g. sankryžos (iš centro),54.69976880227162,25.21259166018828,0.22068801804118612
54.69978,25.21224,44802.5,164,18125.0,110.51829268292683,Pilaitės pr. Link Pilaitės pr.-Spaudos g. sankryžos (iš centro),54.69978290696399,25.21224064549046,0.35451326383256515
54.69979,25.21227,312.5,1,125.0,125.0,Pilaitės pr. Link Pilaitės pr.-Spaudos g. sankryžos (iš centro),54.699785519552044,25.212273751920627,0.0024727502917845346
54.69983,25.22864,375.0,2,150.0,75.0,	T. Narbuto g. link T. Narbuto g. — Sėlių g. sankryžos (į centrą),54.699827903668364,25.228643297938568,0.0029673003501414414
54.69985,25.21176,694.5,7,609.0,87.0,	Pilaitės pr. link Pilaitės pr.–V. Pociūno g. sankryžos (iš centro),54.699850044054756,25.211755766087084,0.00549544024846195
54.69987,25.26823,112.5,1,45.0,45.0,Lvivo g. link Geležinio Vilko g. (nuo Linkmenų g.),54.69986817185661,25.268225566892614,0.0008901901050424324
54.69989,25.22933,4275.7,119,5896.0,49.54621848739496,	T. Narbuto g. link T. Narbuto g. — Sėlių g. sankryžos (į centrą),54.69988846010268,25.22932575190569,0.033832762952266025
54.69997,25.22997,7373.0,243,10475.0,43.10699588477366,T. Narbuto g. link T. Narbuto g. — Sėlių g. sankryžos  (į centrą),54.69996566562448,25.229966186113973,0.058341081284247594
54.70004,25.2106,40.0,1,40.0,40.0,Pilaitės pr. link Pilaitės pr.–V. Pociūno g. sankryžos (iš centro),54.70003607395558,25.210600959990277,0.0003165120373484204
54.70016,25.26298,60.0,2,60.0,30.0,Geležinio Vilko g.link Saltoniškių žiedo,54.700164576394926,25.262975312483068,0.00047476805602263063
54.70063,25.2632,112.5,1,45.0,45.0,Geležinio Vilko g. link tunelio (važiuojant nuo Ukmergės g.),54.700630041780194,25.263200143884475,0.0008901901050424324
54.7012,25.20586,225.0,1,90.0,90.0,Pilaitės pr. link Pilaitės pr.–V. Pociūno g. sankryžos (iš centro),54.701204692382305,25.20585931364203,0.001780380210084865
54.70141,25.26299,30.0,1,30.0,30.0,Geležinio Vilko g. ties Saltoniškių žiedu,54.701413705238124,25.26299331041126,0.00023738402801131532
54.70141,25.26329,145.1,2,185.0,92.5,Geležinio Vilko g. link Geležinio Vilko–Žalgirio g. sankryžos (iš centro),54.70140772056438,25.263294658695962,0.001148147415481395
54.70143,25.26304,300.0,2,120.0,60.0,Geležinio Vilko g. ties Geležinio Vilko - Ukmergės sankryža,54.70143275805263,25.26304200606882,0.002373840280113153
54.70153,25.2633,400.0,1,160.0,160.0,Geležinio Vilko g. link Geležinio Vilko–Žalgirio g. sankryžos (iš centro),54.70152738226893,25.263302101262635,0.003165120373484204
54.70181,25.22354,837.5,6,335.0,55.833333333333336,Laisvės pr. link Laisvės - Justiniškių g. (iš centro),54.701805921595685,25.22353627781333,0.006626970781982552
54.70187,25.22371,2425.0,14,970.0,69.28571428571429,Laisvės pr. link Laisvės - Justiniškių g. (iš centro),54.70187022187253,25.223714013103162,0.019188542264247987
54.70195,25.22395,200.0,1,80.0,80.0,"Laisvės pr. link Laisvės pr.-Justiniškių g, sankryžos (iš centro)",54.701947002343836,25.223946725302824,0.001582560186742102
54.7022,25.28342,3375.0,15,1350.0,90.0,Kalvarijų g. link Kalvarijų—Žalgirio g. sankryžos (iš centro),54.702197329696425,25.283424292548997,0.02670570315127297
54.70225,25.29025,100.0,1,40.0,40.0,Tuskulėnų g. link Tuskulėnų–Žalgirio–Rinktinės g. sankryžos,54.702251397321554,25.290251900042943,0.000791280093371051
54.70238,25.28349,12087.5,48,4835.0,100.72916666666667,Kalvarijų g. link Kalvarijų—Žalgirio g. sankryžos (iš centro),54.702383311048564,25.28349402942559,0.0956459812862258
54.70243,25.22407,19700.0,123,7880.0,64.0650406504065,Laisvės pr. link Laisvės - Justiniškių g. (iš centro),54.702432935499715,25.224066031608487,0.15588217839409704
54.70249,25.28354,4150.0,24,1660.0,69.16666666666667,Kalvarijų g. link Kalvarijų—Žalgirio g. sankryžos (iš centro),54.70249237187326,25.283539086142415,0.032838123874898616
54.70253,25.28997,712.5,6,285.0,47.5,Tuskulėnų g. link Tuskulėnų–Žalgirio–Rinktinės g. sankryžos ,54.702532810985794,25.28997204028955,0.005637870665268738
54.70258,25.28356,1310.0,10,1310.0,131.0,"Kalvarijų g., link Kalvarijų—Žalgirio g. sankryžos (iš centro)",54.70258479039182,25.283558402040473,0.010365769223160768
54.70263,25.2836,11312.5,62,4525.0,72.98387096774194,"Kalvarijų g., link Kalvarijų—Žalgirio g. sankryžos (iš centro)",54.70262735493386,25.283596363063953,0.08951356056260015
54.70267,25.2835,2350.0,12,940.0,78.33333333333333,Kalvarijų g. link Kalvarijų—Žalgirio g. sankryžos (iš centro),54.70266975087067,25.28350167438176,0.018595082194219698
54.70271,25.28361,655.0,7,655.0,93.57142857142857,"Kalvarijų g., link Kalvarijų—Žalgirio g. sankryžos (iš centro)",54.702711187241796,25.283609085108004,0.005182884611580384
54.70274,25.28965,1230.0,12,690.0,57.5,Tuskulėnų g. link Tuskulėnų–Žalgirio–Rinktinės g. sankryžos,54.70274420669177,25.289652214675133,0.009732745148463928
54.7028,25.28369,32375.0,141,12950.0,91.84397163120568,Kalvarijų g. link Kalvarijų—Žalgirio g. sankryžos (iš centro),54.70279928187506,25.283692277562313,0.2561769302288778
54.70281,25.28967,62.99999999999999,1,90.0,90.0,Tuskulėnų g. link Tuskulėnų–Žalgirio–Rinktinės g. sankryžos,54.70280745031211,25.289667113806072,0.0004985064588237621
54.70314,25.28376,112.5,1,45.0,45.0,Kalvarijų g. link Kalvarijų-Žalgirio g. sankryžos (iš centro),54.703142712450905,25.283761170747116,0.0008901901050424324
54.70325,25.26158,237.5,2,95.0,47.5,Ukmergės g. kylant į Šeškinės kalną,54.703248473760574,25.261584859592357,0.0018792902217562462
54.70327,25.28877,175.0,1,70.0,70.0,Tuskulėnų g. link Žalgirio–Rinktinės g. sankryžos,54.703269407185466,25.288767405701982,0.0013847401633993394
54.70329,25.26572,155.0,1,155.0,155.0,Geležinio Vilko g. ties Žalgirio g.,54.70329061004512,25.26571636317376,0.0012264841447251291
54.70348,25.20124,238.0,4,340.0,85.0,Pilaitės pr. link Pilaitės pr.–V. Pociūno g. sankryžos (link centro),54.70347828643709,25.201243343417545,0.0018832466222231015
54.70389,25.28162,4012.5,18,1605.0,89.16666666666667,Žalgirio g. link Geležinio Vilko–Žalgirio g. sankryžos (važiuojant nuo Kalvarijų g.),54.70389077720723,25.281617993159454,0.031750113746513424
54.70391,25.28099,1937.5,6,775.0,129.16666666666666,Žalgirio g. link Kalvarijų–Žalgirio g. sankryžos (važiuojant nuo Geležinio Vilko g.),54.703906614003486,25.280987958071677,0.015331051809064113
54.70393,25.30432,295.0,4,295.0,73.75,Žirmūnų g. link Žirmūnų-Minties- Šilo g. sankryžos (iš centro),54.703934788127015,25.304316197482322,0.0023342762754446004
54.70394,25.28064,63.0,2,90.0,45.0,Žalgirio g. (link Kalvarijų g.),54.70394479642309,25.28063933487093,0.0004985064588237621
54.70414,25.27831,2862.5,17,1145.0,67.3529411764706,Žalgirio g. link Geležinio Vilko–Žalgirio g. sankryžos,54.704142236149906,25.27830616638745,0.022650392672746336
54.70415,25.27807,237.5,1,95.0,95.0,Žalgirio g. link Kalvarijų–Žalgirio g. sankryžos (važiuojant nuo Geležinio Vilko g.),54.70414683866128,25.278071849459206,0.0018792902217562462
54.70417,25.27777,210.0,4,210.0,52.5,Žalgirio g. link Kalvarijų–Žalgirio g. sankryžos (važiuojant nuo Geležinio Vilko g.,54.70416531147591,25.277772474850718,0.001661688196079207
54.7042,25.27693,295.0,4,295.0,73.75,Žalgirio g. link Kalvarijų–Žalgirio g. sankryžos (važiuojant nuo Geležinio Vilko g.),54.70420217153689,25.27693133106502,0.0023342762754446004
54.70428,25.27569,7312.5,45,2925.0,65.0,Žalgirio g. link Kalvarijų–Žalgirio g. sankryžos (važiuojant nuo Geležinio Vilko g.),54.704283951755336,25.27569431611532,0.05786235682775811
54.70432,25.27527,200.0,3,80.0,26.666666666666668,Žalgirio g. link Kalvarijų–Žalgirio g. sankryžos (važiuojant nuo Geležinio Vilko g.),54.704320595425216,25.275273481320262,0.001582560186742102
54.70433,25.25697,1313.5,9,796.0,88.44444444444444,Ukmergės g. link Ukmergės–Geležinio Vilko g. sankryžos,54.704325453806014,25.25697319778064,0.010393464026428755
54.70437,25.27542,180.0,1,180.0,180.0,Žalgirio g. link Žalgirio–Geležinio Vilko g. sankryžos,54.70437407164079,25.27542378841235,0.0014243041680678918
54.70444,25.27468,837.5,7,335.0,47.857142857142854,Žalgirio g. link Geležinio Vilko–Žalgirio g. sankryžos,54.70443742936791,25.274679235556437,0.006626970781982552
54.70448,25.27394,1687.5,7,675.0,96.42857142857143,Žalgirio g. link Geležinio Vilko–Žalgirio g. sankryžos,54.70447539062441,25.27394124727819,0.013352851575636485
54.70464,25.20556,550.0,2,220.0,110.0,V. Pociūno g. link Pilaitės pr.,54.704644137988836,25.205557441964096,0.004352040513540781
54.70475,25.27068,125.0,1,50.0,50.0,G. Vilko g. link Ukmergės-G.Vilko g. sankryžos (į centrą),54.70474647372818,25.270675349865662,0.0009891001167138139
54.70476,25.284,512.5,4,205.0,51.25,Kalvarijų g. link Kalvarijų-Apkasų g. sankryžos (iš centro),54.7047596886955,25.283999550850005,0.004055310478526636
54.70477,25.2705,260.0,4,260.0,65.0,Žalgirio g. link Žalgirio–Geležinio Vilko g. sankryžos,54.704768831454615,25.270499870701475,0.0020573282427647326
54.70494,25.22542,115.0,3,115.0,38.333333333333336,Laisvės pr. link Laisvės pr. - Justiniškių g. sankryžos,54.704939129880486,25.225422874522195,0.0009099721073767086
54.70507,25.22595,2187.5,13,875.0,67.3076923076923,Laisvės pr. link Laisvės pr. — Viršuliškių g. sankryžos (iš centro),54.7050704721812,25.225952610765606,0.01730925204249174
54.70513,25.28402,9262.5,48,3705.0,77.1875,Kalvarijų g. link Kalvarijų-Žalgirio g. sankryžos (į centrą),54.70513092046303,25.284018208438894,0.0732923186484936
54.70531,25.20575,228.0,4,255.0,63.75,V. Pociūno g. link Pilaitės pr.,54.705307189802426,25.205753487662374,0.0018041186128859962
54.70532,25.2842,973.0,24,1390.0,57.916666666666664,Kalvarijų g. link Kalvarijų g. — Žalgirio g. sankryžos (į centrą),54.70531660488678,25.284200747233466,0.007699155308500326
54.70534,25.2841,381.5,13,545.0,41.92307692307692,Kalvarijų g. link Kalvarijų g. — Žalgirio g. sankryžos (į centrą),54.7053365613471,25.28410186811579,0.00301873355621056
54.70535,25.22572,820.5,6,465.0,77.5,Laisvės pr. link Laisvės pr. — Justiniškių g. sankryžos (į centrą),54.70535332303163,25.225724957450314,0.006492453166109474
54.70543,25.28417,11826.5,68,4745.0,69.77941176470588,Kalvarijų g. link Kalvarijų-Žalgirio g. sankryžos (į centrą),54.7054332893473,25.284171138376028,0.09358074024252735
54.70556,25.22578,305.0,4,305.0,76.25,Laisvės pr. link Laisvės - Justiniškių g. sankryžos (į centrą),54.70555621591832,25.225783762102413,0.0024134042847817057
54.70561,25.28426,3290.0,74,4700.0,63.513513513513516,Kalvarijų g. link Kalvarijų g. — Žalgirio g. sankryžos (į centrą),54.7056099582038,25.284262333274704,0.02603311507190758
54.70562,25.30527,518.5,6,415.0,69.16666666666667,Šilo tiltas link Antakalnio g. ,54.70561951740648,25.305271176196648,0.004102787284128899
54.70565,25.22629,137.0,2,155.0,77.5,Laisvės pr. link Laisvės pr. — Viršuliškių g. sankryžos (iš centro),54.705653577934676,25.22629440774181,0.00108405372791834
54.70576,25.26681,518.0,12,740.0,61.666666666666664,Geležinio Vilko g. link Geležinio Vilko–Ozo g. sankirtos (iš centro),54.70575906581153,25.266809253318428,0.004098830883662044
