cluster,lat,lon,poi_count,cluster_area_km2,education,leisure,other,religion,retail,transport,work,seniunija,seniunija_nr,total_ev_score,ev_density,population,young_share,working_share,senior_share,district_area_km2,district_pop_density,jam_score_norm,poi_total,poi_density,dist_to_existing_m,lag_neighborhood_traffic,lag_neighborhood_retail,lag_neighborhood_leisure,predicted_ev_density,demand_score,svm_label,svm_probability,svm_prediction
54,54.64337862,25.1827183,5,0.0192225464653451,0,0,0,0,0,2,3,Paneriai,20.0,20.452752321866686,1063.9980690768225,8807.0,0.2650714010034735,0.6221536086453107,0.1127749903512157,78.13199109836523,112.71951317498512,0.0581114355229927,5,260.11121934412427,1122.4556164824762,0.0581114355229927,0.0,0.0,813.2299513675462,0.0230866356284305,0,0.1910015399760346,0
124,54.646352161538466,25.26572843846154,13,0.0501626664361062,0,0,0,0,4,7,2,Naujininkai,19.0,22.827331369293233,455.0661476173548,30129.0,0.2088405756911899,0.6341199633953578,0.1570394609134522,44.252349054898126,680.8452125925083,0.0,13,259.1568774869358,34.81846643147262,0.0,23.92217330648638,35.68348844090532,802.1348136533306,0.0227716578030017,1,0.21497963970487996,0
125,54.654206692857144,25.269001685714283,14,0.0535886264668219,0,1,0,0,2,8,3,Naujininkai,19.0,22.9778117210696,428.78150152431607,30129.0,0.2088405756911899,0.6341199633953578,0.1570394609134522,44.252349054898126,680.8452125925083,0.0,14,261.24946510184884,164.16652883960774,0.0,95.4596640894513,16.68547367127278,767.0601141051892,0.0217759286037968,-1,0.23358006952121355,0
50,54.76177993333334,25.336059233333337,6,0.0230178825224196,1,0,0,0,1,4,0,Verkiai,1.0,24.33129872996876,1057.0606877617818,50754.0,0.277248058779327,0.5928195708441178,0.129932370376555,55.92561494759497,907.5269006439888,0.0,6,260.6668964513114,1670.041084122075,0.0,43.44448274188523,0.0,709.0706790101322,0.0201296771885768,0,0.1754631424026469,0
74,54.66119577600001,25.274855272,25,0.0880812993631985,4,2,1,0,10,7,0,Naujininkai,19.0,24.601509578641128,279.30457153224006,30129.0,0.2088405756911899,0.6341199633953578,0.1570394609134522,44.252349054898126,680.8452125925083,0.0,24,283.82869213717936,137.80433592570964,0.0,77.82496699397998,109.90845471383076,698.0854465932487,0.0198178194444348,1,0.4598431449628077,1
46,54.601960633333334,25.179445866666665,9,0.034070702320928,0,1,0,1,1,6,0,Paneriai,20.0,20.743658371548,608.8415253713795,8807.0,0.2650714010034735,0.6221536086453107,0.1127749903512157,78.13199109836523,112.71951317498512,0.0581114355229927,9,264.1565740331608,4849.49657366767,0.0581114355229927,29.350730448128974,29.350730448128974,682.9285631267624,0.01938753346534,0,0.19725340998040702,0
69,54.69818550651685,25.280760344044943,445,2.601206231856043,13,106,4,5,124,148,36,Šnipiškės,3.0,53.66724419683398,20.63167600461294,14652.0,0.2250902961714423,0.6276908259089815,0.1472188779195762,3.1264068279410937,4686.53019468011,0.690080065183502,436,171.07447865926355,386.91988899686186,0.690080065183502,47.67019180617681,40.75032525366727,636.3949901065295,0.0180665004131258,-1,0.22357856247456384,0
96,54.677008907692304,25.21094871794872,39,0.1287689930076673,1,4,2,1,13,12,6,Lazdynai,11.0,39.73933900150433,308.60953458833154,23932.0,0.2434296365330848,0.5691829760795278,0.1873873873873874,9.95551425327569,2403.8939015255382,0.1743439950603415,39,302.8679427327495,51.77747700130867,0.1743439950603414,181.65575573890644,110.35504977987895,615.9595978810219,0.0174863638189915,1,0.45984411204786496,1
88,54.739228703614465,25.27229545662651,83,0.3093017040711731,2,7,1,1,30,41,1,Verkiai,1.0,24.883540829842943,80.45070719725818,50754.0,0.277248058779327,0.5928195708441178,0.129932370376555,55.92561494759497,907.5269006439888,0.0,83,268.34640387529504,241.01455502375995,0.0,67.35425435584291,35.48182597145903,595.0542706837904,0.0168928863273129,-1,0.5691619379746591,1
8,54.66195708888889,25.301007777777777,9,0.0355541498725038,0,0,0,1,7,1,0,Naujininkai,19.0,22.394291870822713,629.8643604509748,30129.0,0.2088405756911899,0.6341199633953578,0.1570394609134522,44.252349054898126,680.8452125925083,0.0,9,253.1350076509705,1048.74606242742,0.0,196.8827837285326,0.0,585.7506584071286,0.016628767788272,0,0.2029103316190642,0
103,54.70507933636363,25.22997981818182,22,0.0807394874020363,1,0,0,1,3,15,1,Viršuliškės,9.0,40.74618885096816,504.662466434491,4014.037054284857,0.2267200686597053,0.542411672149907,0.2308682591903876,2.5272827250660392,1588.2817598810468,0.6271437258142741,21,272.4812939479369,274.2294175703994,0.6271437258142741,49.36974218738988,44.158326711880925,524.7785048700273,0.0148978405273851,-1,0.4300309651255389,1
3,54.67534213,25.08078006,20,0.0764981692549072,1,1,0,0,8,7,3,Grigiškės,21.0,28.00981658421161,366.1501557099661,10486.0,0.235561323815704,0.5648465745805136,0.1995921016037823,7.009228254469938,1496.027753599385,0.0,20,261.44416519767947,3417.2355225622173,0.0,104.57766607907178,13.072208259883972,499.24695763593854,0.0141730301253183,0,0.25895679772635527,0
164,54.67427112222222,25.297337088888888,9,0.0360872545328719,2,0,0,1,1,4,1,Senamiestis,16.0,47.951406465870505,1328.7629410043246,10158.0,0.2599523155841341,0.6226789971822845,0.1173686872335813,4.406772086999922,2305.0885771847225,0.8726525869713228,9,249.3955308182809,543.2788682975028,0.9227789463253332,281.67406398233925,34.32875918315874,492.54669345343655,0.0139828175568615,0,0.15261873683950763,0
83,54.670663399999995,25.240970061538462,39,0.1813233921709644,4,4,1,1,13,12,4,Vilkpėdė,18.0,29.23631741843616,161.2385311591243,19310.0,0.2016750932025943,0.6008886165160104,0.1974362902813952,10.747060251439992,1796.7704235595652,0.1493562033409003,39,215.0853209453972,220.46747234888932,0.1493562033409003,66.63299034372065,6.618009875242991,454.0724138279266,0.0128905783036382,-1,0.4584898028309833,1
52,54.670650214285715,25.359606485714288,7,0.0281096592150912,3,1,0,0,1,2,0,Naujoji Vilnia,14.0,23.72038568565304,843.8517701032214,36502.0,0.2709707064905227,0.5830672027570362,0.1459620907524411,38.65558284421724,944.2879220604116,0.0,7,249.02471945451111,1421.1760568610064,0.0,35.57495992207302,35.57495992207302,437.1446183214059,0.0124100182281092,0,0.2407791548390512,0
135,54.664889233333334,25.249700586666663,15,0.0704783186434293,0,1,0,0,4,8,2,Vilkpėdė,18.0,29.074236192848502,412.5273807955562,19310.0,0.2016750932025943,0.6008886165160104,0.1974362902813952,10.747060251439992,1796.7704235595652,0.1493562033409003,15,212.8314109746211,847.2198223074672,0.1493562033409003,58.79137754464657,18.178249775051384,399.01135008608304,0.0113274598845685,0,0.19775972627308616,0
34,54.7182580375,25.194630725,8,0.116712162032852,3,1,0,0,1,2,1,Justiniškės,8.0,58.68312117518966,502.80210864975334,23351.0,0.2363450932990859,0.5186220442698497,0.2450328624310644,2.90271033955168,8044.550529835689,0.2334564301239184,8,68.5446988613592,1029.3004405027275,0.2334564301239183,32.60887936965782,2.5704262073009696,376.5350586570983,0.0106893845780371,0,0.1909091695719083,0
43,54.64728417142857,25.10057792857143,7,0.0280731737982353,0,2,0,0,2,3,0,Paneriai,20.0,19.678783276875706,700.9817777750775,8807.0,0.2650714010034735,0.6221536086453107,0.1127749903512157,78.13199109836523,112.71951317498512,0.0581114355229927,7,249.34836546482768,65.12398664493509,0.0581114355229927,71.2423901328079,71.2423901328079,325.55838262371043,0.0092422170909662,1,0.21177532409061753,0
176,54.735063942857145,25.259990742857145,7,0.0267823110958429,1,0,0,0,1,4,1,Verkiai,1.0,24.38161093417563,910.362471966062,50754.0,0.277248058779327,0.5928195708441178,0.129932370376555,55.92561494759497,907.5269006439888,0.0,7,261.3665405853092,571.0490472783417,0.1669425218004686,34.47277184211556,35.691306370722295,319.39791672557664,0.0090673287567965,0,0.1833217020279786,0
38,54.66771876666667,25.174064844444445,9,0.0383227248122263,0,1,0,0,4,4,0,Paneriai,20.0,18.63601686322003,486.29153992918793,8807.0,0.2650714010034735,0.6221536086453107,0.1127749903512157,78.13199109836523,112.71951317498512,0.0581114355229927,9,234.84760136702707,77.2842443003906,0.0581114355229927,104.37671171867868,26.094177929669673,286.6990416251076,0.0081390464011914,1,0.20459742859476818,0
93,54.642065268,25.27926144,25,0.1109938113499534,0,4,1,0,5,11,4,Naujininkai,19.0,20.38817076859723,183.68745536915733,30129.0,0.2088405756911899,0.6341199633953578,0.1570394609134522,44.252349054898126,680.8452125925083,0.0,25,225.23778304339217,307.0940742016842,0.0,13.514266982603528,93.52402574671258,279.0468607419587,0.0079218100444696,-1,0.3116000007973607,1
51,54.63722887222222,25.355673272222223,18,0.0819923101057658,2,1,0,2,7,5,1,Rasos,15.0,38.62346535192024,471.0620459662374,12361.0,0.259793501366535,0.5954296993622836,0.1447767992711812,16.19235341738865,763.3850176914843,1.0,18,219.53278273024551,2911.7699057840723,1.0,85.37385995065105,12.196265707235863,271.0144179060788,0.0076937785010589,0,0.1909062225452002,0
99,54.708281725,25.22362462222222,36,0.1587728210677948,1,4,0,0,13,16,1,Viršuliškės,9.0,37.456812770199235,235.9145130652145,4014.037054284857,0.2267200686597053,0.542411672149907,0.2308682591903876,2.5272827250660392,1588.2817598810468,0.6271437258142741,35,226.7390587248448,131.41863736876357,0.5787031961710468,75.32299524707469,15.402403268943832,243.73844837300223,0.006919446014948,1,0.5502682296978499,1
142,54.673557200000005,25.22329156,20,0.0712679114411654,0,3,0,0,1,13,3,Lazdynai,11.0,38.14027007426547,535.1675010955223,23932.0,0.2434296365330848,0.5691829760795278,0.1873873873873874,9.95551425327569,2403.8939015255382,0.1743439950603415,20,280.63120688629726,68.31540150614414,0.1743439950603415,520.5140139144693,19.994078493664073,173.45935891278353,0.0049243058606318,1,0.3199699248128512,1
166,54.70334338235294,25.20647717647059,17,0.0549898326640414,0,3,0,0,8,5,0,Pilaitė,12.0,32.22596168512156,586.0349108898918,21798.0,0.3030134418836208,0.593024277388936,0.1039622807274431,13.93352424654988,1564.4283251164877,0.0201049035317864,16,309.14805840310424,493.34803875857216,0.4794112563978961,110.79505213551468,83.51728227641726,128.4292137472901,0.0036459533454756,0,0.22569055045158695,0
146,54.724994026666664,25.32031428666667,45,0.1868013538188618,2,4,0,0,13,20,3,Antakalnis,13.0,20.445108743178356,109.44839705500016,39128.0,0.2847511312217194,0.549185520361991,0.1660633484162895,77.15186977248901,507.1555636355083,0.0,42,240.8976117145048,122.51104174919486,0.0,55.32240362067924,24.56914555114673,96.17212080785652,0.0027302126624464,1,0.4598242394813541,1
16,54.762446020000006,25.1856848,10,0.0750258424922801,2,0,0,0,4,3,1,Pašilaičiai,7.0,48.36929395472976,644.7017767205585,40384.0,0.3069339905415307,0.557894269410955,0.1351717400475143,8.082061121193773,4996.7451859650155,0.4425137670544916,10,133.28740694953163,3324.511585473159,0.4425137670544916,53.31496277981265,0.0,80.28475242128522,0.0022791890812089,0,0.23700643205643313,0
107,54.65216983529412,25.224561558823527,17,0.0679739286275615,0,2,0,0,9,5,1,Vilkpėdė,18.0,31.753967010762405,467.1492092909144,19310.0,0.2016750932025943,0.6008886165160104,0.1974362902813952,10.747060251439992,1796.7704235595652,0.1493562033409003,17,250.0958873974364,1279.538276924079,0.1493562033409003,332.1729989445824,81.93988552703925,28.51567638869858,0.0008095262961934,0,0.21749057087657747,0
18,54.68815184022988,25.417733731034485,87,1.6798104126641675,11,7,0,2,21,41,3,Naujoji Vilnia,14.0,9.537125130982924,5.677500900745764,36502.0,0.2709707064905227,0.5830672027570362,0.1459620907524411,38.65558284421724,944.2879220604116,0.0,85,51.7915589426658,720.263011782537,0.0,12.50141077926416,4.167136926421387,0.0,0.0,0,0.1908328225678283,0
21,54.62312793707865,25.1493214752809,89,2.307200434267468,0,5,0,0,8,58,18,Paneriai,20.0,4.521823205008655,1.9598744599076523,8807.0,0.2650714010034735,0.6221536086453107,0.1127749903512157,78.13199109836523,112.71951317498512,0.0581114355229927,89,38.57488871713798,2435.7357045128447,0.0581114355229927,3.467405727383189,2.1671285796144932,0.0,0.0,0,0.2270358320451108,0
61,54.68111268,25.421616,5,0.0328342356929901,0,0,0,0,0,5,0,Naujoji Vilnia,14.0,16.763368713791735,510.5454218741144,36502.0,0.2709707064905227,0.5830672027570362,0.1459620907524411,38.65558284421724,944.2879220604116,0.0,5,152.28007884061904,1494.6290033415355,0.0,0.0,0.0,0.0,0.0,0,0.13755829965246286,0
94,54.70270079666667,25.221755606666665,30,0.1845649751955141,2,2,1,0,11,12,2,Viršuliškės,9.0,32.84050073150263,177.9346308621877,4014.037054284857,0.2267200686597053,0.542411672149907,0.2308682591903876,2.5272827250660392,1588.2817598810468,0.6271437258142741,30,162.54438291024763,101.18601235354087,0.6630073554975515,82.72166067825142,22.98229763428245,0.0,0.0,1,0.45977751031312963,1
11,54.64707163333333,25.139837833333335,15,0.2784879847448238,0,2,0,0,2,4,7,Paneriai,20.0,5.6211574381063185,20.184560002676378,8807.0,0.2650714010034735,0.6221536086453107,0.1127749903512157,78.13199109836523,112.71951317498512,0.0581114355229927,15,53.86228786044172,1570.7859541887642,0.0581114355229927,7.181638381392229,7.181638381392229,0.0,0.0,0,0.27968312324533917,0
47,54.7588894,25.219123628571428,7,0.0768293042505743,0,0,0,0,3,3,1,Fabijoniškės,4.0,50.52505746808272,657.6274243392625,37001.0,0.2531130529765155,0.541589295466958,0.2052976515565265,6.020352359924375,6145.985780882897,0.3385495510819686,7,91.1110684690038,1907.9635985622856,0.3385495510819686,39.0476007724302,0.0,0.0,0.0,0,0.23437948106375456,0
72,54.73776200393701,25.229627363779528,127,0.9438843029256728,1,14,2,0,47,53,7,Pašilaičiai,7.0,48.46011641837176,51.34116148363133,40384.0,0.3069339905415307,0.557894269410955,0.1351717400475143,8.082061121193773,4996.7451859650155,0.4425137670544916,124,134.55038886264936,119.04835437331084,0.4113736016647861,126.11201373037764,46.62468646474298,0.0,0.0,1,0.4921861730034162,1
27,54.64962025,25.19406045,8,0.0492440589193904,0,0,0,0,0,6,2,Vilkpėdė,18.0,25.451693644126212,516.848005681033,19310.0,0.2016750932025943,0.6008886165160104,0.1974362902813952,10.747060251439992,1796.7704235595652,0.1493562033409003,8,162.45614548336735,747.7272694754103,0.1493562033409003,0.0,59.050645746057505,0.0,0.0,0,0.15959924824462837,0
68,54.72459906538462,25.23913758525641,156,0.9819016742572658,3,21,0,1,58,68,3,Pašilaičiai,7.0,50.20935403638494,51.13480845662526,40384.0,0.3069339905415307,0.557894269410955,0.1351717400475143,8.082061121193773,4996.7451859650155,0.4425137670544916,154,158.8753783498762,394.4323385874875,0.5002297596491134,183.2893384062106,149.2163123921902,0.0,0.0,-1,0.38978363699185187,1
25,54.64360419090909,25.05371671363637,22,0.2564454861641408,1,1,0,0,7,10,3,Grigiškės,21.0,15.378197585781413,59.9667313931134,10486.0,0.235561323815704,0.5648465745805136,0.1995921016037823,7.009228254469938,1496.027753599385,0.0,22,85.78821303923694,3092.4922953029563,0.0,27.29624960339357,3.899464229056224,0.0,0.0,0,0.2308578749930049,0
80,54.69865462440477,25.255487280357144,168,0.987880277035411,8,32,1,1,50,56,19,Žvėrynas,6.0,56.42869478513102,57.12098530246121,12089.0,0.3000692520775623,0.5484764542936288,0.1514542936288088,2.6207114544034837,4612.869524299329,0.8713488905968868,167,170.0610933383155,256.64503230415465,0.8713488905968867,295.18402619092103,149.71777676218946,0.0,0.0,-1,0.22552219007517663,0
75,54.7074621,25.314427593782383,193,1.1650929167706507,20,19,1,1,51,77,12,Antakalnis,13.0,15.034113091761505,12.903788938510024,39128.0,0.2847511312217194,0.549185520361991,0.1660633484162895,77.15186977248901,507.1555636355083,0.0,181,165.65202416211426,127.37563140098102,0.0,43.77333280967786,16.30771222321332,0.0,0.0,1,0.4597299533335577,1
2,54.70864547173253,25.17962285075988,329,2.988439587726047,12,18,3,3,94,180,12,Pilaitė,12.0,17.911535279077707,5.993607952673017,21798.0,0.3030134418836208,0.593024277388936,0.1039622807274431,13.93352424654988,1564.4283251164877,0.0201049035317864,322,110.09089872562608,320.7904766115326,0.0201049035317864,31.454542493036023,6.023210264623919,0.0,0.0,-1,0.22770384820937414,0
10,54.6843251875,25.356723825,8,0.0590050275402652,0,4,0,0,1,3,0,Naujoji Vilnia,14.0,15.562566960993584,263.7498465766098,36502.0,0.2709707064905227,0.5830672027570362,0.1459620907524411,38.65558284421724,944.2879220604116,0.0,8,135.58166707982258,2603.425357681408,0.0,16.947708384977823,67.79083353991129,0.0,0.0,0,0.1986203552901314,0
37,54.64447637777778,25.33328138888889,18,0.2523989897738383,0,1,1,0,3,10,3,Rasos,15.0,27.96500358422035,110.79681265475092,12361.0,0.259793501366535,0.5954296993622836,0.1447767992711812,16.19235341738865,763.3850176914843,1.0,18,71.3156578642762,2077.842935806013,1.0,11.885942977379369,3.961980992459789,0.0,0.0,0,0.18410964599297872,0
66,54.707815800000006,25.33641644,5,0.0254631088625344,3,0,0,0,0,2,0,Antakalnis,13.0,17.24253909239405,677.1576552368343,39128.0,0.2847511312217194,0.549185520361991,0.1660633484162895,77.15186977248901,507.1555636355083,0.0,5,196.36251123117333,1406.4843508997928,0.0,0.0,0.0,0.0,0.0,0,0.19246893646024632,0
4,54.66992772686567,25.096170117910447,67,0.5279114624304867,5,5,0,2,27,24,2,Grigiškės,21.0,18.335687443480147,34.732504876979284,10486.0,0.235561323815704,0.5648465745805136,0.1995921016037823,7.009228254469938,1496.027753599385,0.0,65,126.91522114623965,2568.5856992411377,0.0,51.14493986490254,9.471285160167138,0.0,0.0,0,0.4393982109342966,1
29,54.754363976923074,25.278729463076925,65,0.8590676894031474,1,6,0,1,5,38,2,Verkiai,1.0,11.027488695303088,12.836577177014576,50754.0,0.277248058779327,0.5928195708441178,0.129932370376555,55.92561494759497,907.5269006439888,0.0,53,75.66342070804679,143.42065692484096,0.0,5.820263131388214,6.984315757665857,0.0,0.0,1,0.4210259428746379,1
35,54.69605526666667,25.43059906666667,6,0.0434121361028372,1,1,0,0,2,1,1,Naujoji Vilnia,14.0,15.751587726436592,362.8383475331256,36502.0,0.2709707064905227,0.5830672027570362,0.1459620907524411,38.65558284421724,944.2879220604116,0.0,6,138.2101996959295,1397.5587736013515,0.0,46.07006656530983,23.035033282654915,0.0,0.0,0,0.17717297661061832,0
40,54.66224995,25.191785110714285,28,0.3272141497085684,2,0,0,0,1,24,1,Lazdynai,11.0,24.11325985117853,73.69259511746323,23932.0,0.2434296365330848,0.5691829760795278,0.1873873873873874,9.95551425327569,2403.8939015255382,0.1743439950603415,28,85.5708716292925,1252.6370508243374,0.1743439950603415,3.0561025581890178,0.0,0.0,0.0,0,0.27563599905529435,0
6,54.625579921428574,25.109915753571432,28,0.2629372348482865,2,1,0,1,7,16,1,Paneriai,20.0,9.405625075776776,35.77136985259534,8807.0,0.2650714010034735,0.6221536086453107,0.1127749903512157,78.13199109836523,112.71951317498512,0.0581114355229927,28,106.4892920782249,168.91610519740075,0.0581114355229927,26.622323019556227,3.8031890027937463,0.0,0.0,-1,0.3607541935099314,1
56,54.75402483333334,25.41369225,6,0.0449265470343953,0,0,0,0,0,4,2,Antakalnis,13.0,12.725715546246915,283.2560342664269,39128.0,0.2847511312217194,0.549185520361991,0.1660633484162895,77.15186977248901,507.1555636355083,0.0,6,133.55132757935883,5309.418175396836,0.0,0.0,0.0,0.0,0.0,0,0.1610393155812566,0
31,54.65542728571429,25.14283103142857,35,0.3612249534394535,0,4,0,0,16,11,4,Paneriai,20.0,8.715511088529203,24.127655095649555,8807.0,0.2650714010034735,0.6221536086453107,0.1127749903512157,78.13199109836523,112.71951317498512,0.0581114355229927,35,96.89253100247544,798.0302197667626,0.0581114355229927,44.293728458274494,11.073432114568623,0.0,0.0,0,0.3522831032324462,1
33,54.64349344722222,25.203181788888887,36,0.3973825673735675,0,4,0,0,7,23,2,Vilkpėdė,18.0,20.283918960449103,51.043806713797785,19310.0,0.2016750932025943,0.6008886165160104,0.1974362902813952,10.747060251439992,1796.7704235595652,0.1493562033409003,36,90.59280138516364,198.57265400501635,0.1493562033409003,243.44646721441788,62.56023182957629,0.0,0.0,-1,0.30995963596148285,1
153,54.729681428571425,25.263728133333338,21,0.1163520434308109,5,0,0,0,1,14,1,Verkiai,1.0,18.56545200027814,159.5627498482065,50754.0,0.277248058779327,0.5928195708441178,0.129932370376555,55.92561494759497,907.5269006439888,0.0,21,180.4867313094309,434.2322497591582,0.0,30.96963202930673,21.16529797458196,0.0,0.0,-1,0.31683280958976834,1
7,54.78055651351352,25.275948732432433,37,0.1927718296233599,0,5,0,0,22,6,4,Verkiai,1.0,19.388836418155417,100.57920006277668,50754.0,0.277248058779327,0.5928195708441178,0.129932370376555,55.92561494759497,907.5269006439888,0.0,37,191.93675793963817,205.00598166792383,0.0,114.12455877492,25.937399721572728,0.0,0.0,-1,0.36159835615924507,1
20,54.60663612105264,25.386721868421052,19,0.3034859779806676,1,1,0,1,5,9,1,Rasos,15.0,27.338671974883987,90.0821585128572,12361.0,0.259793501366535,0.5954296993622836,0.1447767992711812,16.19235341738865,763.3850176914843,1.0,18,62.60585786012928,6806.475260233049,1.0,16.475225752665597,3.2950451505331197,0.0,0.0,0,0.19091342747480472,0
131,54.63600619210526,25.26383054210526,38,0.3252595780122454,0,3,0,0,2,31,2,Naujininkai,19.0,12.5924270666296,38.71500769811464,30129.0,0.2088405756911899,0.6341199633953578,0.1570394609134522,44.252349054898126,680.8452125925083,0.0,38,116.82976480578652,1045.2046263133434,0.0,86.55405064086435,17.509592430683018,0.0,0.0,0,0.290721954342439,0
36,54.69347464166666,25.399387216666668,12,0.2790396273665832,0,2,0,1,2,4,3,Naujoji Vilnia,14.0,8.905248140904353,31.91391926998686,36502.0,0.2709707064905227,0.5830672027570362,0.1459620907524411,38.65558284421724,944.2879220604116,0.0,12,43.00464458488979,665.037460897431,0.0,7.167440764148299,7.167440764148299,0.0,0.0,0,0.18838032055499143,0
57,54.63007158571429,25.12768492857143,7,0.0695890345268893,0,0,0,0,0,5,2,Paneriai,20.0,8.981440601955187,129.06402083340797,8807.0,0.2650714010034735,0.6221536086453107,0.1127749903512157,78.13199109836523,112.71951317498512,0.0581114355229927,7,100.59056067655588,1264.0399206798368,0.0581114355229927,0.0,0.0,0.0,0.0,0,0.19900436160850413,0
12,54.6662273,25.1616369,13,0.0687762509424794,0,1,0,0,4,6,2,Paneriai,20.0,15.34041108954531,223.04808533944615,8807.0,0.2650714010034735,0.6221536086453107,0.1127749903512157,78.13199109836523,112.71951317498512,0.0581114355229927,13,189.0187357096925,869.0896952150382,0.0581114355229927,58.15961098759768,14.53990274689942,0.0,0.0,0,0.2248405305633587,0
14,54.658354941666666,25.1593631875,24,0.3654815035493489,0,5,0,0,7,10,2,Paneriai,20.0,6.470033154652958,17.70276496025016,8807.0,0.2650714010034735,0.6221536086453107,0.1127749903512157,78.13199109836523,112.71951317498512,0.0581114355229927,24,65.66679781856435,132.02898658173453,0.0581114355229927,19.1528160304146,13.680582878867572,0.0,0.0,1,0.3295839018832,1
5,54.728917569230774,25.37470272307693,13,0.1935596898047133,3,1,0,0,1,6,2,Antakalnis,13.0,7.95163714771922,41.081059572588714,39128.0,0.2847511312217194,0.549185520361991,0.1660633484162895,77.15186977248901,507.1555636355083,0.0,13,67.16274454208927,2124.9393480924273,0.0,5.166364964776098,5.166364964776098,0.0,0.0,0,0.21934184773131263,0
9,54.652202114000005,25.301411046,50,1.2436584489668232,0,3,1,0,5,39,2,Naujininkai,19.0,7.082178741061519,5.694633238687906,30129.0,0.2088405756911899,0.6341199633953578,0.1570394609134522,44.252349054898126,680.8452125925083,0.0,50,40.20396439355018,168.77822316478188,0.0,4.020396439355018,2.41223786361301,0.0,0.0,-1,0.29595804565456385,0
30,54.76668431803279,25.19710688032787,61,1.509238221359795,1,1,0,0,13,38,8,Pašilaičiai,7.0,41.6909308334906,27.623823889066273,40384.0,0.3069339905415307,0.557894269410955,0.1351717400475143,8.082061121193773,4996.7451859650155,0.4425137670544916,61,40.41774130596835,3228.687086442139,0.4425137670544916,8.613616999632601,0.6625859230486616,0.0,0.0,0,0.42812870075217285,1
41,54.60506162631579,25.25977925263158,19,0.14411987513337,2,3,0,0,9,3,2,Naujininkai,19.0,13.671448745771896,94.86164717475782,30129.0,0.2088405756911899,0.6341199633953578,0.1570394609134522,44.252349054898126,680.8452125925083,0.0,19,131.8346965150865,56.56409264276562,0.0,62.448014138725206,20.8160047129084,0.0,0.0,1,0.4101405922063865,1
